id,brand_id,product_name,slug,description,how_to,information,thumbnail_image,thumbnail_alt_text,price_bc,is_new_product,is_pinned,is_best_seller,is_active,created_date,modified_date,like_count,price,price_str,url,image,barcode,skin_type,product,price_range
79,2,Lightening Facial Scrub,wardah-lightening-facial-scrub,"<p class=""p1"" style=""text-align: left;""><span class=""s1"">Wardah Lightening Facial Scrub, scrub wajah dengan formula pH balance sehingga nyaman untuk kulit. Butiran scrub lembut membantu mengangkat sel kulit mati. Mengandung Licorice Extract membuat kulit tampak lebih cerah dan&nbsp;</span>Vitamin B3&nbsp;yang melembabkan serta menjaga kekenyalan kulit.</p>","<p class=""p1""><span class=""s1"">1. Tuang secukupnya pada telapak tangan</span></p>
<p class=""p1""><span class=""s1"">2. Busakan dan usapkan lembut keseluruh wajah &amp; leher</span></p>
<p class=""p1""><span class=""s1"">3. Bilas sampai bersih</span></p>",<p>60 ml</p>,thumbnail-1648653842.png,Lightening Facial Scrub,18000,0,0,0,1,2019-10-15 21:12:16,2019-10-15 14:12:16,83,79000,79.000,https://www.wardahbeauty.com/id/product/skincare/wardah-lightening-facial-scrub?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648653842.png,8993137572231,Normal,face-scrub,0-49999
54,2,Perfect Bright Creamy Foam Bright + Oil Control,perfect-bright-creamy-foam-bright-oil-control,"<p class=""p1"">Kulit kusam dan berminyak? Say no more!&nbsp;</p>
<p class=""p1"">Inovasi terbaru dari Wardah, kini hadir foam pencerah yang bersihkan wajah dari kotoran dan debu secara menyeluruh sekaligus angkat minyak berlebih untuk kulit cerah bebas kilap.</p>
<p class=""p1"">Perfect Bright Creamy Foam Bright + Oil Control, bersihkan hingga ke pori, bebas kilap, bye bye minyak!</p>
<p class=""p1"">Keunggulan:</p>
<ol>
<li class=""p1"">Hypoallergenic</li>
<li class=""p1"">Dermatologically Tested</li>
<li class=""p1"">Non-comedogenic &amp; Non-Acnegenic</li>
<li class=""p1"">0% Alkohol</li>
<li class=""p1"">For Normal to Oily Skin</li>
</ol>","<ol>
<li class=""p1"">Basahi dengan air dan busakan di wajah</li>
<li class=""p1"">Pijat lembut dan bilas hingga bersih</li>
<li class=""p1"">Hindari daerah mata</li>
<li class=""p1"">Untuk hasil optimal, gunakan bersamaan dengan rangkaian Perfect Bright lainnya</li>
</ol>","<p class=""p1""><strong>4X^ Bright Berries</strong>: Kombinasi 4 macam berry (Cranberry, Acai Berry, Goji Berry, &amp; Amethyst Berry) dengan kandungan Vit B3, Vit C, dan Vit E yang formulanya bantu mencerahkan, menutrisi, serta bantu meratakan warna kulit bekas jerawat.</p>
<p class=""p1""><strong>Kaolin Clay</strong>: Mengangkat sebum dan minyak berlebih sehingga meminimalkan tersumbatnya pori kulit yang mengakibatkan komedo.</p>
<p class=""p1""><strong>Double Sebum Reducer</strong>: 2x kontrol kadar minyak, kulit bebas kilap seharian</p>
<p><strong>Moisturizing Olive Oil</strong>: Kulit halus, bersih, tanpa rasa ketarik!</p>",thumbnail-1668569110.png,Perfect Bright Creamy Foam Bright + Oil Control,20700,1,1,1,1,2019-10-15 20:30:47,2019-10-15 13:30:47,65,54000,54.000,https://www.wardahbeauty.com/id/product/skincare/perfect-bright-creamy-foam-bright-oil-control?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1668569110.png,8993137698719,Combination,moisturizer,0-49999
117,2,Nature Daily Witch Hazel Purifying Moisturizer Gel,wardah-nature-daily-witch-hazel-purifying-moisturizer-gel,"<p>Gel pelembab bertekstur ringan untuk menjaga keseimbangan dan kelembaban kulit normal-berminyak. Mengandung Chamomile extract, Pro-vitamin B5 dan Vitamin E yang baik merawat keseharian kulit.</p>",<p>Oleskankan tipis secara merata pada kulit wajah dan leher yang telah dibersihkan</p>,<p>100 ml</p>,thumbnail-1571218328.png,Nature Daily Witch Hazel Purifying Moisturizer Gel,27500,0,0,0,1,2019-10-16 16:32:08,2019-10-16 09:32:08,145,117000,117.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-witch-hazel-purifying-moisturizer-gel?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1571218328.png,8993137695114,Combination,moisturizer,0-49999
279,2,UV Shield Active Protection Serum SPF 50 PA++++,wardah-uv-shield-active-protection-serum-spf-50-pa,"<p>Wardah UV Shield Active Protection Serum SPF 50 PA++++, sunscreen dengan Broad Spectrum Protection, 50x lebih optimal* menjaga kulit dari sinar UV A / UV B serta pancaran blue light berlebih. Dengan inovasi formula 0% alkohol namun tetap ringan dan tidak lengket, serta Waterproof Active di dalamnya yang menjadikan sunscreen tidak mudah luntur meski terkena air dan keringat. Sangat cocok digunakan untuk aktivitas dinamis di bawah paparan sinar matahari, seperti olahraga lari, berenang, berjemur di pantai, dll.</p>","<p>1. Ambil Wardah UV Shield Active Protection Serum SPF 50 secukupnya</p>
<p>2. Oles tipis di area wajah dan leher secara merata</p>
<p>3. Gunakan setiap hari sesudah menggunakan day cream</p>
<p>4. Bisa digunakan untuk area kulit lainnya yang terpapar sinar matahari</p>
<p>5. Cocok untuk kamu yang memiliki aktivitas&nbsp;dinamis yang memungkinkan terkena air atau banyak berkeringat</p>","<ul>
<li>0% Alcohol</li>
<li>Broad Spectrum Protection</li>
<li>Waterproof Active Formula</li>
<li>Bisabolol</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Dibutyl Adipate, C12-15 Alkyl Benzoate, Propylheptyl Caprylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Tris-Biphenyl Triazine, Sucrose Polystearate, Ethylhexyl Triazone, Ethylhexyl Salicylate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Glycerin, Polyester-7, Polymethyl Methacrylate, Neopentyl Glycol Diheptanoate, Undecane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Cetearyl Alcohol, Decyl Glucoside, Disodium, Cetearyl Sulfosuccinate, Cetyl Palmitate, Tridecane, Bisabolol, Phenoxyethanol, Chlorphenesin, Xanthan Gum, Propanediol, Disodium EDTA, Fragrance, Butylene Glycol, Disodium Phosphate, Propylene Glycol, Artemisia Capillaris Flower Extract.</p>",thumbnail-1648122826.png,UV Shield Active Protection Serum SPF 50 PA++++,79000,0,0,0,1,2021-03-23 15:06:08,2021-03-23 08:06:08,59,279000,279.000,https://www.wardahbeauty.com/id/product/skincare/wardah-uv-shield-active-protection-serum-spf-50-pa?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648122826.png,8993137708302,Combination,moisturizer,50000-200000
109,2,Nature Daily Seaweed balancing Facial Scrub,wardah-nature-daily-seaweed-balancing-facial-scrub,<p>Pembersih wajah Non Soap Formula yang mengandung scrub lembut dan formula pH balance sehingga tidak mengiritasi / membuat kulit wajah perih dan nyaman dikulit. Scrub yang lembut membantu mengangkat kotoran dan komedo yang menyumbat pori-pori kulit.&nbsp;&nbsp;</p>,"<p>1. Tuang produk seukuran kacang dan busakan dengan air</p>
<p>2. Usapkan pada muka dan leher secara merata dengan gerakan melingkar yang lembut</p>
<p>3. Bilas bersih dengan air</p>
<p>4. Gunakan setiap dua hari sekali untuk mendapatkan hasil optimal</p>",<p>60 ml</p>,thumbnail-1571216923.png,Nature Daily Seaweed balancing Facial Scrub,17500,0,0,0,1,2019-10-16 16:08:43,2019-10-16 09:08:43,68,109000,109.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-seaweed-balancing-facial-scrub?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1571216923.png,8993137695039,Combination,face-scrub,0-49999
368,2,Crystal Secret Foaming Cleanser with Natural AHA+PHA,crystal-secret-foaming-cleanser-with-natural-ahapha,"<p>Foaming Cleanser dengan kandungan Natural AHA + PHA dan Moistbeads yang sustainable, bantu mengangkat sel kulit mati, minyak, kotoran, dan sisa make-up dengan lembut. Cocok untuk semua jenis kulit. Mengandung&nbsp;Edelweiss Extract yang dapat menyempurnakan kecerahan kulit di tiap lapisan.</p>","<p>Ambil secukupnya, basahi dengan air dan ratakan ke wajah secara perlahan.</p>
<p>Gunakan pagi dan sore</p>","<ul>
<li><strong>Edelweiss Extract</strong>&nbsp;: Membuat kulit terasa bersih, lembab, dan tampak cerah.</li>
<li><strong>Natural AHA&nbsp;</strong>: Mengangkat sel kulit mati dan meningkatkan kehalusan&nbsp;tekstur kulit</li>
<li><strong>PHA</strong>&nbsp;: Secara lembut mengangkat sel kulit mati dan meningkatkan kelembapan kulit</li>
<li><strong>Sustainable Moistbeads</strong>&nbsp;: Melepaskan kelembapan ke kulit</li>
</ul>",thumbnail-1645418849.png,Crystal Secret Foaming Cleanser with Natural AHA+PHA,39500,0,0,0,1,2021-10-09 17:46:30,2021-10-09 10:46:30,55,368000,368.000,https://www.wardahbeauty.com/id/product/skincare/crystal-secret-foaming-cleanser-with-natural-ahapha?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1645418849.png,8993137692335,Combination,cleanser,0-49999
251,2,Lightening Cleansing Milk ,wardah-lightening-cleansing-milk-,"<p>Wardah Lightening Cleansing Milk, pembersih wajah dengan 2-in-1 Action Formula mampu membersihkan wajah dan mengangkat makeup dengan lembut sekaligus melembabkan kulit. Dengan tekstur cream yang ringan, nyaman digunakan sehari-hari. Dikombinasikan dengan Advanced Niacinamide yang bantu kulit tampak lebih cerah bercahaya dengan pemakaian teratur.</p>","<p>1. Tuang secukupnya pada telapak tangan</p>
<p>2. Busakan dan usapkan lembut keseluruh wajah &amp; leher</p>
<p>3. Bilas sampai bersih</p>","<ul>
<li><strong>2-In-1 First Cleanser Formula</strong>: Membantu membersihkan wajah dan mengangkat makeup dengan lembut sekaligus melembabkan kulit.</li>
<li><strong>Advanced Niacinamide</strong>: Memiliki kemampuan untuk melindungi kulit dari efek negatif blue light, dan membantu kulit menjadi cerah bercahaya serta menjaga kelembaban kulit.&nbsp;</li>
</ul>",thumbnail-1645422743.png,Lightening Cleansing Milk ,21000,0,0,0,1,2020-10-15 13:35:53,2020-10-15 06:35:53,87,251000,251.000,https://www.wardahbeauty.com/id/product/skincare/wardah-lightening-cleansing-milk-?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1645422743.png,8993137708265,All skin type,facial-wash,0-49999
108,2,Nature Daily Seaweed Balancing Facial Wash,wardah-nature-daily-seaweed-balancing-facial-wash,"<p>Pembersih wajah yang membersihkan kulit secara lembut merata dengan busa dan wangi yang ringan. Kini diformulasikan dengan Seaweed Extract dan pH Balance agar kulit wajah bersih, segar dan tetap terasa lembab.&nbsp;Kandungan&nbsp;Mild Surfactan mampu membuat kulit halus dan lembut. Cocok untuk semua jenis kulit, termasuk kulit sensitif karena formulanya sangat ringan.</p>","<p>1. Tuang produk seukuran kacang dan busakan dengan air</p>
<p>2. Usapkan pada muka dan leher secara merata dengan gerakan melingkar yang lembut</p>
<p>3. Bilas bersih dengan air</p>",<p>Tersedia dalam 60 ml &amp; 100 ml</p>,thumbnail-1571216778.png,Nature Daily Seaweed Balancing Facial Wash,21000,0,0,0,1,2019-10-16 16:06:18,2019-10-16 09:06:18,58,108000,108.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-seaweed-balancing-facial-wash?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1571216778.png,8993137695022,All skin type,facial-wash,0-49999
63,2,Renew You Anti Aging Facial Wash,renew-you-anti-aging-facial-wash,"<p class=""p1"" style=""text-align: left;"">&nbsp;</p>
<p class=""p1"">Facial wash dengan Lamellar Technology yang membersihkan kulit secara lembut dengan menjaga keseimbangan pH dan struktur lamellar pada kulit. Dengan kandungan Mild AHA, formulanya bantu mengangkat sel kulit mati dan kotoran pada wajah. Dilengkapi dengan Ceramide, Sodium PCA, dan Bakuchiol sehingga kulit menjadi bersih, lembut, segar dan tetap lembap.</p>","<p class=""p1"">Tuangkan secukupnya pada telapak tangan yang basah dan gosok hingga berbusa. Usapkan pada wajah dengan lembut. Bilas hingga bersih. Gunakan pada pagi dan malam hari.</p>","<p><strong>Bakuchiol </strong>(membantu mengurangi tampilan kerutan dan garis halus),&nbsp;<strong>Sodium PCA&nbsp;</strong>(menjaga kelembapan alami kulit. Kulit terasa lebih lembut dan kenyal!), <strong>Ceramide&nbsp;</strong>(memperbaiki kondisi skin barrier dan mempertahankan kelembapan kulit), <strong>Mild AHA&nbsp;</strong>(mengangkat sel kulit mati dan kotoran pada kulit wajah secara lembut), <strong>Skin pH Balance Formula&nbsp;</strong>(membersihkan dengan lembut sesuai kondisi pH alami kulit), <strong>Lamellar Technology&nbsp;</strong>(menjaga struktur lamellar dan kelembapan alami kulit, memberikan perlindungan pada kulit. Kulit tetap lembap dan terlindungi)</p>
<p>&nbsp;</p>",thumbnail-1663753255.png,Renew You Anti Aging Facial Wash,41500,0,0,0,1,2019-10-15 20:49:36,2019-10-15 13:49:36,63,63000,63.000,https://www.wardahbeauty.com/id/product/skincare/renew-you-anti-aging-facial-wash?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1663753255.png,8993137697156,All skin type,facial-wash,0-49999
47,2,C-Defense Energizing Creamy Wash,c-defense-energizing-creamy-wash,"<p>Wardah C-defense Energizing Creamy Wash merupakan produk sabun pembersih wajah yang memberikan kesegaran dengan aroma jeruk yang fresh, busa creamy yang mengandung antioksidan Vitamin C dan mild surfactant yang berfungsi membersihkan dan menjaga kelembaban kulit.</p>",<p>Gunakan 1-2x dalam sehari untuk membersihkan wajahmu</p>,<p>Tersedia dalam 60 ml &amp; 100 ml</p>,thumbnail-1656151981.png,C-Defense Energizing Creamy Wash,24500,0,0,0,1,2019-10-15 20:09:40,2019-10-15 13:09:40,68,47000,47.000,https://www.wardahbeauty.com/id/product/skincare/c-defense-energizing-creamy-wash?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1656151981.png,8993137693721,All skin type,facial-wash,0-49999
277,2,UV Shield Essential Gel Sunscreen Serum SPF 35 PA+++,uv-shield-essential-gel-sunscreen-serum-spf-35-pa,"<p>Wardah UV Shield Essential Gel Sunscreen SPF 35 PA+++ adalah sunscreen dengan SkinBoost DNA<span style=""color: #4d5156; font-family: arial, sans-serif; font-size: 14px;"">&trade;</span>&nbsp;untuk perlindungan&nbsp;maksimal&nbsp;terhadap sinar UV sampai level DNA. Dilengkapi dengan powerful ingredients: VITAMIN C, GLUTATHIONE, VITAMIN B3 untuk wajah cerah dan glowing!</p>","<ol>
<li>Ambil&nbsp;Wardah UV Shield Essential Gel Sunscreen SPF 35 secukupnya</li>
<li>Oles tipis di area wajah dan leher secara merata</li>
<li>Gunakan setiap hari sesudah menggunakan day cream</li>
<li>Bisa digunakan untuk area kulit lainnya yang terpapar sinar matahari</li>
<li>Cocok untuk kamu yang memiliki aktivitas semi outdoor</li>
</ol>","<ul>
<li>VITAMIN C</li>
<li>GLUTATHIONE</li>
<li>VITAMIN B3&nbsp;</li>
</ul>",thumbnail-1692066063.webp,UV Shield Essential Gel Sunscreen Serum SPF 35 PA+++,37500,1,1,1,1,2021-03-23 10:22:50,2021-03-23 03:22:50,218,277000,277.000,https://www.wardahbeauty.com/id/product/skincare/uv-shield-essential-gel-sunscreen-serum-spf-35-pa?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1692066063.webp,8993137708319,All skin type,sunscreen,0-49999
61,2,Perfect Bright Tone Up Micellar Water,perfect-bright-tone-up-micellar-water,"<p class=""p1"">Micellar pembersih dengan jutaan micelles pencerah yang membersihkan wajah dari make up, kotoran dan minyak berlebih dengan lembut. Formulanya menyegarkan, menutrisi dan menjadikan kulit tampak lebih cerah seketika setelah pemakaian.</p>
<p class=""p1"">Keunggulan:</p>
<ol>
<li class=""p1"">Hypoallergenic</li>
<li class=""p1"">Dermatologically Tested</li>
<li class=""p1"">Non-comedogenic &amp; Non-Acnegenic</li>
<li class=""p1"">0% Alkohol</li>
<li class=""p1"">For All Skin Types, suitable for sensitive skin&nbsp;</li>
</ol>","<ol>
<li>Usapkan pada wajah, mata, bibir, dan leher menggunakan kapas</li>
<li>Untuk hasil optimal, gunakan bersamaan dengan rangkaian Perfect Bright lainnya.</li>
</ol>","<p class=""p1""><strong>4X^ Bright Berries</strong>:&nbsp;^Kombinasi 4 macam berry (Cranberry, Acai Berry, Goji Berry, &amp; Amethyst Berry) dengan kandungan Vit B3, Vit C, dan Vit E yang formulanya bantu mencerahkan, menutrisi, serta bantu meratakan warna kulit bekas jerawat.</p>
<p class=""p1""><strong>Vitamin Micelles</strong>: Micelle dengan kandungan vitamin yang bersihkan kulit dari kotoran, makeup, debu sekaligus mencerahkan dan menutrisi.</p>",thumbnail-1668588898.png,Perfect Bright Tone Up Micellar Water,31500,1,1,0,1,2019-10-15 20:47:48,2019-10-15 13:47:48,166,61000,61.000,https://www.wardahbeauty.com/id/product/skincare/perfect-bright-tone-up-micellar-water?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1668588898.png,8993137702935,All skin type,micellar,0-49999
113,2,Nature Daily Seaweed Cleansing Micellar Water,wardah-nature-daily-seaweed-cleansing-micellar-water,"<p>Pembersih wajah tanpa bilas yang bersihkan wajah dalam 1 kali usap! Mengangkat sisa makeup dan kotoran dari permukaan kulit secara lembut, praktis, ringkas dengan Multiaction Formula dan Bio Cleansing Active yang berasal dari minyak zaitun juga mengandung Balancing Seaweed dan Cucumber Extract yang dikenal dapat mengembalikan kondisi nomal kulit.</p>","<p>1. Tuangkan pada kapas</p>
<p>2. Usapkan secara perlahan pada kulit yang hendak dibersihkan</p>",<p>Tersedia dalam 100 ml &amp; 240 ml</p>,thumbnail-1571217775.png,Nature Daily Seaweed Cleansing Micellar Water,30500,0,0,0,1,2019-10-16 16:22:55,2019-10-16 09:22:55,95,113000,113.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-seaweed-cleansing-micellar-water?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1571217775.png,8993137698672,All skin type,micellar,0-49999
277,2,UV Shield Essential Gel Sunscreen Serum SPF 35 PA+++,uv-shield-essential-gel-sunscreen-serum-spf-35-pa,"<p>Wardah UV Shield Essential Gel Sunscreen SPF 35 PA+++ adalah sunscreen dengan SkinBoost DNA<span style=""color: #4d5156; font-family: arial, sans-serif; font-size: 14px;"">&trade;</span>&nbsp;untuk perlindungan&nbsp;maksimal&nbsp;terhadap sinar UV sampai level DNA. Dilengkapi dengan powerful ingredients: VITAMIN C, GLUTATHIONE, VITAMIN B3 untuk wajah cerah dan glowing!</p>","<ol>
<li>Ambil&nbsp;Wardah UV Shield Essential Gel Sunscreen SPF 35 secukupnya</li>
<li>Oles tipis di area wajah dan leher secara merata</li>
<li>Gunakan setiap hari sesudah menggunakan day cream</li>
<li>Bisa digunakan untuk area kulit lainnya yang terpapar sinar matahari</li>
<li>Cocok untuk kamu yang memiliki aktivitas semi outdoor</li>
</ol>","<ul>
<li>VITAMIN C</li>
<li>GLUTATHIONE</li>
<li>VITAMIN B3&nbsp;</li>
</ul>",thumbnail-1692066063.webp,UV Shield Essential Gel Sunscreen Serum SPF 35 PA+++,37500,1,1,1,1,2021-03-23 10:22:50,2021-03-23 03:22:50,218,277000,277.000,https://www.wardahbeauty.com/id/product/skincare/uv-shield-essential-gel-sunscreen-serum-spf-35-pa?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1692066063.webp,8993137708319,All skin type,moisturizer,0-49999
105,2,Acnederm Acne Spot Treatment Gel,wardah-acnederm-acne-spot-treatment-gel,<p>Wardah Acnederm Acne Spot Treatment Gel bantu atasi masalah jerawat di wajah dengan kandungan Derma Treat Actives dengan BHA &amp; Willowherb Extract.</p>,"<p>Bersihkan kulit wajah dan oleskan pada bagian wajah yang berjerawat setelah penggunaan krim pagi&nbsp;atau malam.</p>
<p>Untuk hasil yang optimal, gunakan rangkaian Wardah Acnederm Series</p>","<ul>
<li><strong>Dermacleanse Actives</strong>: Formula khusus yang di dalamnya mengandung Salicylic Acid untuk bantu bersihkan wajah secara menyeluruh,dari minyak dan bakteri penyebabjerawat</li>
<li><strong>Willoherb Extracts</strong>: Menenangkan kulit wajah serta&nbsp; bantu lindungi kulit dari bakteri penyebab jerawat.</li>
<li><strong>BHA dan 7 Plant Extracts</strong>: BHA untuk eksfoliasi kulitmenyamarkan bekas jerawat.7 Plants Extract melembabkan sekaligus mencerahkan kulit wajah.</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Propylene Glycol, Glycerin, Zinc Gluconate, Phenoxyethanol, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Aloe Vera (Leaf) Extract, Disodium EDTA, Ethylhexylglycerin, Fragrance, Menthyl Lactate, PPG-26-Buteth-26, Polysorbate 20, Hammamelis Virginiana (Witch Hazel) Extract, Potassium Sorbate, Sodium Benzoate</p>",thumbnail-1648519426.png,Acnederm Acne Spot Treatment Gel,28500,0,0,0,1,2019-10-16 15:59:56,2019-10-16 08:59:56,273,105000,105.000,https://www.wardahbeauty.com/id/product/skincare/wardah-acnederm-acne-spot-treatment-gel?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648519426.png,8993137576031,All skin type,moisturizer,0-49999
104,2,Acnederm Night Treatment Moisturizer,wardah-acnederm-night-treatment-moisturizer,"<p>Malam hari merupakan waktu terbaik bagi kulit untuk memulihkan kondisi serta menyerap semua nutrisi penting yang dibutuhkan. Wardah Acnederm Night Treatment Moisturizer dengan 7 Extract Tumbuhan Alami tidak hanya mampu menutrisi kulit, namun juga menjaga hidrasi serta membantu mencerahkannya.&nbsp;</p>","<p>Oleskan merata pada wajah yang telah dibersihkan. Untuk hasil yang optimal, gunakan rangkaian Wardah Acnederm Series.</p>
<p>Digunakan sebelum&nbsp;Acne Spot Treatment Gel&nbsp;dan Face Powder</p>","<ul>
<li><strong>Dermacleanse Actives</strong>: Formula khusus yang di dalamnya mengandung Salicylic Acid untuk bantu bersihkan wajah secara menyeluruh,dari minyak dan bakteri penyebab jerawat</li>
<li><strong>7 Plant Extracts</strong>: Membantu melembabkan sekaligus mencerahkan kulit wajah.</li>
<li><strong>BHA</strong>: BHA untuk eksfoliasi kulit menyamarkan bekas jerawat.</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Dimethicone, Butylene Glycol, Glycerin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate, Isononyl Isononanoate, Cetearyl Dimethicone Crosspolymer, Sorbitan Stearate, Polysorbate 60, Phenoxyethanol,</p>
<p>Silica, C14-22 Alcohols, Triethanolamine, Propylene Glycol, Salicylic Acid, C12-20 Alkyl Glucoside, Disodium EDTA, Ethylhexylglycerin, Capryloyl Glycine, Hexylene Glycol, Ascorbyl Tetraisopalmitate, Sarcosine, Centella Asiatica Extract,</p>
<p>Cinnamomum Zeylanicum Bark Extract, Polygonum Cuspidatum Root Extract,</p>
<p>Scutellaria Baicalensis Root Extract, Glucose, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract.</p>",thumbnail-1648519409.png,Acnederm Night Treatment Moisturizer,40000,0,0,0,1,2019-10-16 15:57:46,2019-10-16 08:57:46,137,104000,104.000,https://www.wardahbeauty.com/id/product/skincare/wardah-acnederm-night-treatment-moisturizer?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648519409.png,8993137698832,All skin type,moisturizer,0-49999
103,2,Acnederm Day Moisturizer,wardah-acnederm-day-moisturizer,"<p>Pelembab khusus untuk perawatan kulit yang rentan berjerawat, untuk menjaga hidrasi kulit sekaligus melindunginya dari sinar UV.</p>","<p>Oleskan merata pada wajah yang telah dibersihkan oleh Wardah Acnederm Pure Foaming Cleanser.</p>
<p>Untuk hasil yang optimal, gunakan rangkaian Wardah Acnederm Series.</p>","<ul>
<li><strong>Dermacleanse Actives</strong>: Formula khusus yang di dalamnya mengandung Salicylic Acid untuk bantu bersihkan wajah secara menyeluruh,dari minyak dan bakteri penyebabjerawat</li>
<li><strong>Willoherb Extracts</strong>: Menenangkan kulit wajah serta&nbsp; bantu lindungi kulit dari bakteri penyebab jerawat.</li>
<li><strong>SPF 15</strong>: Melindungi kulit dari sinar UV A danUV B.</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Ethylhexyl Methoxycinnamate, Propylene Glycol, 4-Methylbenzylidene Camphor, Acrylates Copolymer, Dimethicone, Polyacrylamide, Cyclopentasiloxane, Butylene Glycol, Benzyl Alcohol, Panthenol, Triethanolamine, C13-14 Isoparaffin, Polysorbate 60, Ethylhexylglycerin, Aloe Barbadensis (Aloe Vera) Leaf Extract, Epilobium Angustifolium Extract, Laureth-7, Beta-Glucan, Carbomer, Fragrance, Titanium Dioxide, Tocopheryl Acetate, Dimethicone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Dimethiconol, Sodium Metabisulfite, Hamamelis Virginia (Witch Hazel) Extract, Potassium Sorbate, Sodium Benzoate, Tocopherol, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Polysorbate 20, CI 19140, CI 42090.</p>",thumbnail-1648519392.png,Acnederm Day Moisturizer,38500,0,0,0,1,2019-10-16 15:55:21,2019-10-16 08:55:21,125,103000,103.000,https://www.wardahbeauty.com/id/product/skincare/wardah-acnederm-day-moisturizer?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648519392.png,8993137576024,All skin type,moisturizer,0-49999
